location,size,total_sqft,bath,price,bhk,price_per_sqft,age,age_factor,original_price
Hormavu,3 BHK,1385.0,2.0,55.88999999999999,3,4981.949458483755,17,0.8099999999999999,69.0
Hormavu,3 BHK,1617.5,3.0,64.02765,3,4549.922720247295,13,0.87,73.595
Hormavu,2 BHK,1030.0,2.0,37.999500000000005,2,4791.26213592233,19,0.77,49.35
Hormavu,2 BHK,1018.0,2.0,41.147999999999996,2,4990.176817288801,17,0.8099999999999999,50.8
Hormavu,3 BHK,1555.0,3.0,68.25,3,4823.15112540193,9,0.9099999999999999,75.0
Hormavu,2 BHK,1143.0,2.0,35.510000000000005,2,4636.920384951881,24,0.67,53.0
Hormavu,2 BHK,1100.0,2.0,38.0,2,3454.5454545454545,1,1.0,38.0
Hormavu,2 BHK,1000.0,2.0,33.5,2,5000.0,24,0.67,50.0
Hormavu,2 BHK,1200.0,2.0,38.080000000000005,2,5666.666666666667,28,0.56,68.0
Hormavu,3 BHK,1553.0,2.0,42.5079,3,3749.5170637475853,21,0.73,58.23
Hormavu,2 BHK,1200.0,2.0,68.0,2,5666.666666666667,0,1.0,68.0
Hormavu,2 BHK,765.0,2.0,36.85267,2,4900.653594771242,3,0.983,37.49
Hormavu,3 BHK,1420.0,3.0,29.0,3,4084.507042253521,30,0.5,58.0
Hormavu,2 BHK,1081.5,2.0,33.63855,2,3575.127138233934,13,0.87,38.665
Hormavu,2 BHK,1250.0,2.0,60.0,2,4800.0,0,1.0,60.0
Hormavu,2 BHK,965.0,2.0,32.320499999999996,2,3849.740932642487,13,0.87,37.15
Hormavu,1 BHK,583.0,1.0,24.033749999999998,1,4849.91423670669,15,0.85,28.275
Hormavu,2 BHK,1129.0,2.0,32.12,2,3897.2542072630645,21,0.73,44.0
Hormavu,3 BHK,1385.0,2.0,60.2475,3,5000.0,13,0.87,69.25
Hormavu,2 BHK,1165.0,2.0,22.400000000000002,2,3433.4763948497853,28,0.56,40.0
Hormavu,2 BHK,1065.0,2.0,39.208400000000005,2,4781.220657276996,19,0.77,50.92
Hormavu,2 BHK,1046.0,2.0,60.0,2,5736.137667304015,2,1.0,60.0
Hormavu,2 BHK,1400.0,2.0,75.0,2,5357.142857142857,2,1.0,75.0
Hormavu,3 BHK,1365.0,2.0,59.8,3,4761.9047619047615,8,0.9199999999999999,65.0
Hormavu,2 BHK,1196.0,2.0,42.51519999999999,2,3745.819397993311,5,0.949,44.8
Hormavu,2 BHK,1263.0,2.0,31.7312,2,3749.802058590657,24,0.67,47.36
Hormavu,2 BHK,1015.0,2.0,34.3904,2,3850.246305418719,12,0.88,39.08
Hormavu,3 BHK,1550.0,2.0,45.0,3,3870.967741935484,20,0.75,60.0
Hormavu,2 Bedroom,1200.0,2.0,73.0,2,6083.333333333333,1,1.0,73.0
Hormavu,2 BHK,1250.0,2.0,60.449999999999996,2,5200.0,7,0.9299999999999999,65.0
Hormavu,3 BHK,1604.0,3.0,51.0,3,4239.401496259352,20,0.75,68.0
Hormavu,2 BHK,1075.0,2.0,53.7,2,4995.3488372093025,1,1.0,53.7
Hormavu,2 BHK,980.0,2.0,41.286,2,4285.714285714285,3,0.983,42.0
Hormavu,2 BHK,1075.0,2.0,35.979000000000006,2,4995.3488372093025,24,0.67,53.7
Hormavu,4 BHK,2282.0,4.0,98.89999999999999,4,5039.439088518843,14,0.86,115.0
Hormavu,2 BHK,1206.0,2.0,54.065,2,4560.530679933665,3,0.983,55.0
Hormavu,2 BHK,1310.0,2.0,58.96,2,5114.503816793893,12,0.88,67.0
Hormavu,2 BHK,1310.0,2.0,35.400000000000006,2,4580.152671755725,27,0.5900000000000001,60.0
Hormavu,2 BHK,1020.0,2.0,40.7175,2,4485.294117647059,11,0.89,45.75
Hormavu,2 BHK,1210.0,2.0,40.71000000000001,2,5702.479338842975,27,0.5900000000000001,69.0
Hosa Road,3 BHK,1652.0,3.0,74.8,3,5145.2784503631965,12,0.88,85.0
Hosa Road,3 BHK,1639.0,3.0,40.0,3,4881.0250152532035,30,0.5,80.0
Hosa Road,2 BHK,1161.0,2.0,47.9805,2,4750.215331610681,13,0.87,55.15
Hosa Road,3 BHK,1726.0,3.0,63.1323,3,4750.289687137891,19,0.77,81.99
Hosa Road,2 BHK,1161.0,2.0,44.671499999999995,2,4750.215331610681,17,0.8099999999999999,55.15
Hosa Road,2 BHK,1365.0,2.0,51.52,2,6739.92673992674,28,0.56,92.0
Hosa Road,2 BHK,1243.0,2.0,28.615000000000006,2,3901.850362027353,27,0.5900000000000001,48.5
Hosa Road,3 BHK,1541.0,3.0,34.92,3,4532.121998702141,30,0.5,69.84
Hosa Road,3 BHK,1332.0,2.0,81.72788,3,6465.465465465465,5,0.949,86.12
Hosa Road,1 BHK,615.0,1.0,15.842400000000001,1,4600.0,28,0.56,28.29
Hosa Road,3 BHK,1318.0,2.0,76.752,3,6470.40971168437,10,0.8999999999999999,85.28
Hosa Road,2 BHK,1133.0,2.0,27.560000000000002,2,4589.585172109444,29,0.53,52.0
Hosa Road,2 BHK,1016.0,2.0,40.0,2,3937.0078740157483,1,1.0,40.0
Hosa Road,2 BHK,972.0,2.0,23.6,2,4115.22633744856,27,0.5900000000000001,40.0
Hosa Road,2 BHK,1161.0,2.0,39.156499999999994,2,4750.215331610681,22,0.71,55.15
Hosa Road,3 BHK,1532.0,3.0,77.5227,3,6405.352480417754,18,0.79,98.13
Hosa Road,3 BHK,1680.0,3.0,50.5,3,6011.9047619047615,30,0.5,101.0
Hosa Road,2 Bedroom,880.0,2.0,39.5,2,5681.818181818182,18,0.79,50.0
Hosa Road,3 BHK,1533.0,3.0,94.84188,3,6404.4357469015,4,0.966,98.18
Hosa Road,2 BHK,1040.0,2.0,54.1861,2,6595.192307692308,18,0.79,68.59
Hosa Road,2 BHK,1040.0,2.0,61.0,2,5865.384615384615,1,1.0,61.0
Hosa Road,3 Bedroom,2500.0,3.0,90.99999999999999,3,4000.0,9,0.9099999999999999,100.0
Hosa Road,2 BHK,1245.0,2.0,41.54,2,4979.919678714859,24,0.67,62.0
Hosa Road,3 BHK,1311.0,2.0,84.86,3,6472.921434019832,1,1.0,84.86
Hosa Road,1 BHK,800.0,1.0,21.1947,1,4998.75,29,0.53,39.99
Hosa Road,3 BHK,1726.0,3.0,73.79099999999998,3,4750.289687137891,10,0.8999999999999999,81.99
Hosa Road,2 BHK,1364.0,2.0,52.4799,2,4750.000000000001,17,0.8099999999999999,64.79
Hosa Road,2 BHK,1016.0,2.0,25.200000000000003,2,4429.133858267716,28,0.56,45.0
Hosa Road,3 BHK,1730.0,3.0,36.3,3,4196.531791907514,30,0.5,72.6
Hosa Road,2 BHK,1360.0,2.0,53.5509,2,5706.617647058823,23,0.69,77.61
Hosa Road,2 BHK,1170.0,2.0,55.9,2,5555.555555555556,14,0.86,65.0
Hosa Road,2 BHK,1161.0,2.0,50.73799999999999,2,4750.215331610681,8,0.9199999999999999,55.15
Hosa Road,3 BHK,1470.0,2.0,59.7962,3,5729.251700680272,22,0.71,84.22
Hosa Road,4 BHK,1708.0,3.0,50.5995,4,3750.0,18,0.79,64.05
Hosa Road,2 BHK,1161.0,2.0,44.849999999999994,2,4198.966408268734,8,0.9199999999999999,48.75
Hosa Road,3 BHK,1541.0,3.0,69.61,3,4517.1966255678135,2,1.0,69.61
Hosa Road,2 BHK,1016.0,2.0,29.962500000000002,2,3932.086614173229,20,0.75,39.95
Hosakerehalli,3 BHK,2378.0,3.0,241.04,3,11017.661900756939,8,0.9199999999999999,262.0
Hosakerehalli,3 BHK,2376.0,3.0,119.77000000000001,3,8543.771043771043,27,0.5900000000000001,203.0
Hosakerehalli,4 BHK,3205.0,5.0,201.4,4,11856.474258970358,29,0.53,380.0
Hosakerehalli,4 BHK,3024.0,5.0,215.76,4,8201.0582010582,13,0.87,248.0
Hosakerehalli,4 BHK,3024.0,5.0,276.5,4,11574.074074074075,18,0.79,350.0
Hosakerehalli,5 Bedroom,2400.0,5.0,235.0,5,10416.666666666666,6,0.94,250.0
Hosakerehalli,3 BHK,1817.0,4.0,130.04999999999998,3,8420.473307649972,15,0.85,153.0
Hosakerehalli,2 BHK,1304.0,2.0,85.0,2,7668.711656441717,15,0.85,100.0
Hosakerehalli,3 BHK,2480.0,3.0,144.55,3,9879.032258064517,27,0.5900000000000001,245.0
Hosakerehalli,2 BHK,925.0,2.0,46.5,2,5027.027027027027,0,1.0,46.5
Hosakerehalli,3 BHK,2480.0,4.0,255.57999999999998,3,10483.870967741936,3,0.983,260.0
Hosakerehalli,3 BHK,1596.0,3.0,78.4434,3,5000.0,3,0.983,79.8
Hosakerehalli,3 Bedroom,1200.0,2.0,94.0,3,8333.333333333334,6,0.94,100.0
Hosakerehalli,4 BHK,3205.0,4.0,279.0,4,9360.374414976599,7,0.9299999999999999,300.0
Hosakerehalli,4 BHK,3033.0,4.0,270.58,4,10748.433893834488,16,0.83,326.0
Hosakerehalli,2 Bedroom,600.0,2.0,62.79,2,10833.333333333334,4,0.966,65.0
Hosakerehalli,3 BHK,2480.0,4.0,249.1,3,10685.483870967742,6,0.94,265.0
Hosakerehalli,2 BHK,925.0,2.0,27.287500000000005,2,5000.0,27,0.5900000000000001,46.25
Hosakerehalli,3 BHK,2376.0,3.0,184.8,3,10101.0101010101,19,0.77,240.0
Hosakerehalli,5 Bedroom,1500.0,6.0,81.2,5,9666.666666666666,28,0.56,145.0
Hoskote,3 BHK,1250.0,3.0,38.5,3,4000.0,19,0.77,50.0
Hoskote,3 BHK,1225.0,3.0,39.32,3,3265.3061224489797,3,0.983,40.0
Hoskote,3 BHK,1740.0,3.0,35.400000000000006,3,3448.2758620689656,27,0.5900000000000001,60.0
Hoskote,2 BHK,1170.0,2.0,42.705,2,3846.153846153846,5,0.949,45.0
Hoskote,3 BHK,1250.0,3.0,27.259999999999998,3,2320.0,6,0.94,29.0
Hoskote,3 Bedroom,1200.0,3.0,46.169999999999995,3,4750.0,17,0.8099999999999999,57.0
Hoskote,3 BHK,1069.0,2.0,19.0,3,3554.724041159963,30,0.5,38.0
Hoskote,2 BHK,1095.0,2.0,32.4576,2,3068.4931506849316,4,0.966,33.6
Hoskote,3 BHK,1695.0,3.0,38.5,3,2949.8525073746314,19,0.77,50.0
Hoskote,2 BHK,1065.0,2.0,15.75,2,2957.7464788732395,30,0.5,31.5
Hoskote,3 BHK,1395.0,2.0,33.39,3,4516.129032258064,29,0.53,63.0
Hoskote,2 BHK,1065.0,2.0,15.96,2,2676.056338028169,28,0.56,28.5
Hoskote,2 BHK,945.0,2.0,35.0,2,3703.703703703704,2,1.0,35.0
Hoskote,2 BHK,1003.5,2.0,26.409299999999998,2,2799.701046337818,6,0.94,28.095
Hoskote,2 BHK,1065.0,2.0,20.925,2,3169.0140845070423,26,0.62,33.75
Hoskote,1 BHK,509.0,1.0,13.570000000000002,1,4518.664047151277,27,0.5900000000000001,23.0
Hosur Road,2 BHK,1656.0,2.0,87.6,2,7246.376811594203,21,0.73,120.0
Hosur Road,2 BHK,1194.0,2.0,60.03,2,5778.894472361809,13,0.87,69.0
Hosur Road,3 BHK,1175.0,2.0,45.12,3,4085.1063829787236,6,0.94,48.0
Hosur Road,3 BHK,1145.0,2.0,57.96,3,5240.174672489083,4,0.966,60.0
Hosur Road,5 Bedroom,3300.0,5.0,134.4,5,7272.727272727273,28,0.56,240.0
Hosur Road,3 BHK,1510.0,2.0,76.64999999999999,3,6953.64238410596,21,0.73,105.0
Hosur Road,3 BHK,1427.0,2.0,77.88857999999999,3,5650.31534688157,4,0.966,80.63
Hosur Road,3 BHK,1508.0,2.0,58.300000000000004,3,7294.429708222811,29,0.53,110.0
Hosur Road,1 BHK,460.0,1.0,14.91,1,4565.217391304348,22,0.71,21.0
Hosur Road,3 BHK,1733.0,2.0,85.0,3,4904.789382573572,1,1.0,85.0
Hosur Road,2 BHK,1179.0,2.0,25.970000000000002,2,4156.064461407973,29,0.53,49.0
Hosur Road,2 BHK,950.0,2.0,37.2,2,6315.789473684211,26,0.62,60.0
Hosur Road,2 BHK,1194.0,2.0,53.730000000000004,2,6000.0,20,0.75,71.64
Hosur Road,3 BHK,1766.0,3.0,94.89999999999999,3,7361.268403171008,21,0.73,130.0
Hosur Road,3 BHK,1689.0,3.0,97.747,3,6098.283007696862,5,0.949,103.0
Hosur Road,5 Bedroom,3600.0,5.0,154.8,5,5000.0,14,0.86,180.0
Hosur Road,2 BHK,1170.0,2.0,36.0,2,4102.5641025641025,20,0.75,48.0
Hosur Road,2 BHK,1250.0,2.0,50.05,2,4400.0,9,0.9099999999999999,55.0
Hosur Road,3 BHK,1689.0,3.0,73.13,3,6098.283007696862,22,0.71,103.0
Hosur Road,4 Bedroom,3000.0,4.0,104.0,4,5333.333333333333,25,0.65,160.0
Hosur Road,4 Bedroom,2000.0,4.0,89.69999999999999,4,6500.0,23,0.69,130.0
Hosur Road,2 BHK,1250.0,2.0,61.099999999999994,2,5200.0,6,0.94,65.0
Hosur Road,3 BHK,1689.0,3.0,99.49799999999999,3,6098.283007696862,4,0.966,103.0
Hosur Road,3 BHK,1685.0,3.0,90.0,3,5341.246290801187,0,1.0,90.0
Hosur Road,2 BHK,1223.0,2.0,81.84,2,7604.251839738348,12,0.88,93.0
Hosur Road,3 BHK,1919.0,3.0,87.75,3,6096.925482021887,20,0.75,117.0
Hulimavu,2 BHK,1125.0,2.0,32.5,2,4444.444444444444,25,0.65,50.0
Hulimavu,2 BHK,1242.0,2.0,41.309999999999995,2,4106.280193236715,17,0.8099999999999999,51.0
Hulimavu,3 BHK,1650.0,3.0,68.64,3,4727.272727272727,12,0.88,78.0
Hulimavu,3 BHK,1823.0,3.0,75.0,3,5485.463521667581,20,0.75,100.0
Hulimavu,2 BHK,1300.0,2.0,27.0,2,2769.230769230769,20,0.75,36.0
Hulimavu,2 BHK,1080.0,2.0,34.992,2,4000.0,17,0.8099999999999999,43.2
Hulimavu,2 BHK,1100.0,2.0,69.069,2,6500.0,4,0.966,71.5
Hulimavu,3 BHK,1758.0,3.0,57.2,3,3697.3833902161546,12,0.88,65.0
Hulimavu,1 BHK,688.0,1.0,49.15,1,7267.441860465116,3,0.983,50.0
Hulimavu,2 BHK,1255.0,2.0,60.589999999999996,2,5816.733067729084,16,0.83,73.0
Hulimavu,4 Bedroom,1200.0,4.0,75.0,4,6250.0,2,1.0,75.0
Hulimavu,2 BHK,1058.0,2.0,39.839999999999996,2,4536.862003780719,16,0.83,48.0
Hulimavu,2 BHK,1375.0,2.0,47.2,2,5818.181818181818,27,0.5900000000000001,80.0
Hulimavu,2 BHK,1248.0,2.0,62.099999999999994,2,5528.846153846154,10,0.8999999999999999,69.0
Hulimavu,3 BHK,1818.0,3.0,67.5,3,7425.742574257426,30,0.5,135.0
Hulimavu,2 BHK,1225.0,2.0,41.25,2,4489.7959183673465,20,0.75,55.0
Hulimavu,2 BHK,1255.0,2.0,56.980000000000004,2,5896.414342629482,19,0.77,74.0
Hulimavu,2 BHK,1175.0,2.0,31.95,2,3829.7872340425533,22,0.71,45.0
Hulimavu,2 BHK,1255.0,2.0,51.75,2,5498.00796812749,20,0.75,69.0
Hulimavu,2 BHK,1255.0,2.0,42.9,2,5258.964143426295,25,0.65,66.0
Hulimavu,2 BHK,1127.0,2.0,34.45,2,5767.524401064774,29,0.53,65.0
Hulimavu,2 BHK,1200.0,2.0,49.15,2,4166.666666666667,3,0.983,50.0
Hulimavu,3 BHK,1450.0,3.0,72.0,3,4965.517241379311,1,1.0,72.0
Hulimavu,2 Bedroom,1200.0,2.0,57.75,2,6250.0,19,0.77,75.0
Hulimavu,3 BHK,1430.0,2.0,76.5,3,6293.706293706294,15,0.85,90.0
Hulimavu,2 BHK,850.0,1.0,23.305000000000003,2,4647.058823529412,27,0.5900000000000001,39.5
Hulimavu,2 BHK,1000.0,2.0,36.449999999999996,2,4500.0,17,0.8099999999999999,45.0
Hulimavu,3 BHK,1320.0,2.0,54.87,3,4469.69696969697,7,0.9299999999999999,59.0
Hulimavu,4 Bedroom,2000.0,4.0,100.0,4,5000.0,2,1.0,100.0
Hulimavu,4 BHK,3560.0,5.0,292.56,4,8932.58426966292,8,0.9199999999999999,318.0
Hulimavu,2 BHK,1011.0,2.0,21.28,2,3758.6547972304647,28,0.56,38.0
Hulimavu,2 BHK,1276.0,2.0,58.52,2,5956.112852664577,19,0.77,76.0
Hulimavu,2 Bedroom,1500.0,2.0,50.400000000000006,2,6000.0,28,0.56,90.0
Hulimavu,2 BHK,1315.0,2.0,57.39552,2,4599.239543726236,5,0.949,60.48
Hulimavu,2 BHK,1021.0,2.0,69.16,2,7443.682664054848,9,0.9099999999999999,76.0
Hulimavu,1 BHK,581.0,1.0,21.75,1,4991.394148020654,20,0.75,29.0
Hulimavu,2 BHK,935.0,2.0,40.949999999999996,2,4812.834224598931,9,0.9099999999999999,45.0
Hulimavu,2 Bedroom,1050.0,2.0,110.0,2,11904.761904761905,12,0.88,125.0
Hulimavu,3 BHK,1320.0,2.0,53.949999999999996,3,4924.242424242424,16,0.83,65.0
Hulimavu,4 Bedroom,1200.0,4.0,69.0,4,6250.0,8,0.9199999999999999,75.0
Hulimavu,3 BHK,1260.0,2.0,68.06,3,6507.936507936508,16,0.83,82.0
Hulimavu,1 BHK,450.0,1.0,13.799999999999999,1,4444.444444444444,23,0.69,20.0
Hulimavu,2 BHK,1231.0,2.0,77.74,2,6864.337936636881,8,0.9199999999999999,84.5
Hulimavu,3 BHK,1916.0,2.0,138.0,3,7828.8100208768265,8,0.9199999999999999,150.0
Hulimavu,2 BHK,1115.0,2.0,44.6,2,4000.0,0,1.0,44.6
ISRO Layout,6 Bedroom,4400.0,6.0,250.0,6,5681.818181818182,1,1.0,250.0
ISRO Layout,2 BHK,1000.0,2.0,35.400000000000006,2,6000.0,27,0.5900000000000001,60.0
ISRO Layout,2 BHK,1180.0,2.0,44.199999999999996,2,4406.779661016949,15,0.85,52.0
ISRO Layout,2 BHK,1000.0,2.0,33.6,2,6000.0,28,0.56,60.0
ISRO Layout,3 BHK,1310.0,2.0,68.0,3,5190.839694656489,0,1.0,68.0
ISRO Layout,4 Bedroom,4200.0,4.0,232.04999999999998,4,6071.428571428572,9,0.9099999999999999,255.0
ISRO Layout,2 BHK,1050.0,2.0,41.309999999999995,2,4857.142857142857,17,0.8099999999999999,51.0
ISRO Layout,3 BHK,1370.0,2.0,56.550000000000004,3,6350.36496350365,25,0.65,87.0
ITPL,3 Bedroom,1200.0,3.0,33.110800000000005,3,4676.666666666667,27,0.5900000000000001,56.12
ITPL,3 BHK,1548.0,3.0,83.235,3,5781.6537467700255,7,0.9299999999999999,89.5
ITPL,3 Bedroom,1200.0,3.0,51.300000000000004,3,5700.000000000001,20,0.75,68.4
ITPL,3 Bedroom,1200.0,3.0,33.110800000000005,3,4676.666666666667,27,0.5900000000000001,56.12
ITPL,3 Bedroom,1200.0,3.0,50.507999999999996,3,4676.666666666667,10,0.8999999999999999,56.12
ITPL,3 Bedroom,1500.0,3.0,43.6792,3,4101.333333333333,22,0.71,61.52
ITPL,4 BHK,5667.5,5.0,300.0,4,5293.33921482135,1,1.0,300.0
Iblur Village,3 BHK,3235.0,3.0,218.54999999999998,3,7264.296754250387,7,0.9299999999999999,235.0
Iblur Village,4 BHK,3596.0,5.0,179.8,4,8064.5161290322585,26,0.62,290.0
Iblur Village,3 BHK,1920.0,3.0,94.89999999999999,3,6770.833333333333,21,0.73,130.0
Iblur Village,3 BHK,1995.0,3.0,125.55,3,6766.917293233083,7,0.9299999999999999,135.0
Iblur Village,4 BHK,3596.0,5.0,234.06,4,7842.046718576195,16,0.83,282.0
Iblur Village,3 BHK,1918.0,3.0,110.94,3,6725.7559958289885,14,0.86,129.0
Iblur Village,4 BHK,3596.0,5.0,209.16,4,7007.786429365962,16,0.83,252.0
Iblur Village,3 BHK,2100.0,4.0,85.55000000000001,3,6904.761904761905,27,0.5900000000000001,145.0
Iblur Village,3 BHK,1920.0,3.0,106.5,3,7812.5,22,0.71,150.0
Iblur Village,3 BHK,1920.0,3.0,89.69999999999999,3,6770.833333333333,23,0.69,130.0
Iblur Village,3 BHK,1920.0,3.0,132.0,3,7812.5,12,0.88,150.0
Iblur Village,3 BHK,2000.0,4.0,109.02000000000001,3,6900.0,18,0.79,138.0
Iblur Village,4 BHK,3596.0,5.0,251.16,4,7230.255839822024,4,0.966,260.0
Iblur Village,4 BHK,3596.0,5.0,248.31,4,7758.620689655172,11,0.89,279.0
Iblur Village,3 BHK,2666.0,4.0,200.0,3,7501.875468867217,0,1.0,200.0
Iblur Village,5 BHK,5384.0,5.0,298.2,5,7800.891530460624,22,0.71,420.0
Iblur Village,4 BHK,3596.0,5.0,286.902,4,8259.176863181312,4,0.966,297.0
Iblur Village,5 BHK,5515.0,6.0,395.25,5,7706.255666364461,7,0.9299999999999999,425.0
Iblur Village,3 BHK,1920.0,3.0,114.4,3,6770.833333333333,12,0.88,130.0
Iblur Village,4 BHK,3596.0,4.0,249.23999999999998,4,7452.725250278087,7,0.9299999999999999,268.0
Iblur Village,4 BHK,3596.0,5.0,168.17000000000002,4,6979.9777530589545,24,0.67,251.0
Indira Nagar,4 Bedroom,2200.0,4.0,142.0,4,9090.90909090909,22,0.71,200.0
Indira Nagar,2 BHK,1200.0,2.0,83.69999999999999,2,7750.0,10,0.8999999999999999,93.0
Indira Nagar,2 BHK,1128.0,2.0,105.0,2,9308.510638297872,0,1.0,105.0
Indira Nagar,3 BHK,2800.0,3.0,290.4,3,11785.714285714286,12,0.88,330.0
Indira Nagar,3 BHK,1650.0,3.0,158.0,3,12121.212121212122,18,0.79,200.0
Indira Nagar,3 BHK,1875.0,3.0,124.19999999999999,3,9600.0,23,0.69,180.0
Indira Nagar,2 BHK,1210.0,2.0,102.0,2,8429.752066115703,2,1.0,102.0
Indira Nagar,2 BHK,1224.0,2.0,72.44999999999999,2,8578.43137254902,23,0.69,105.0
Indira Nagar,3 BHK,2070.0,3.0,186.75,3,10869.565217391304,16,0.83,225.0
Indira Nagar,1 Bedroom,500.0,1.0,67.62,1,14000.0,4,0.966,70.0
Indira Nagar,2 BHK,1400.0,2.0,129.36,2,12000.0,19,0.77,168.0
Indira Nagar,4 Bedroom,2400.0,4.0,393.75,4,21875.0,20,0.75,525.0
Indira Nagar,3 BHK,1407.0,3.0,111.6,3,8528.784648187633,7,0.9299999999999999,120.0
Indira Nagar,2 BHK,1145.0,2.0,65.0,2,8733.624454148472,25,0.65,100.0
Indira Nagar,2 BHK,1470.0,2.0,85.0,2,11564.625850340137,30,0.5,170.0
Indira Nagar,3 BHK,2700.0,3.0,281.88,3,12000.0,13,0.87,324.0
Indira Nagar,1 BHK,850.0,1.0,56.031,1,6705.882352941177,3,0.983,57.0
Indira Nagar,8 Bedroom,3250.0,8.0,540.0,8,18461.53846153846,10,0.8999999999999999,600.0
Indira Nagar,3 BHK,2601.0,4.0,240.24,3,11995.386389850059,19,0.77,312.0
Indira Nagar,2 BHK,1260.0,2.0,86.0,2,7936.507936507936,14,0.86,100.0
Indira Nagar,3 BHK,1740.0,3.0,150.89000000000001,3,10977.011494252874,18,0.79,191.0
Indira Nagar,3 BHK,1650.0,3.0,206.79999999999998,3,13333.333333333334,6,0.94,220.0
Indira Nagar,3 BHK,1700.0,3.0,118.5,3,8823.529411764706,18,0.79,150.0
Indira Nagar,4 Bedroom,3200.0,3.0,147.50000000000003,4,7812.5,27,0.5900000000000001,250.0
Indira Nagar,3 Bedroom,1440.0,3.0,217.25,3,19097.222222222223,18,0.79,275.0
Indira Nagar,2 BHK,1475.0,2.0,153.89999999999998,2,11593.22033898305,10,0.8999999999999999,171.0
Indira Nagar,4 BHK,3200.0,4.0,286.0,4,13750.0,25,0.65,440.0
Indira Nagar,4 BHK,4000.0,4.0,676.1999999999999,4,17500.0,4,0.966,700.0
Indira Nagar,1 BHK,850.0,1.0,57.96,1,7058.823529411765,4,0.966,60.0
Indira Nagar,4 Bedroom,2400.0,4.0,214.65,4,16875.0,29,0.53,405.0
Indira Nagar,5 Bedroom,1800.0,5.0,255.5,5,19444.444444444445,21,0.73,350.0
Indira Nagar,3 BHK,1500.0,3.0,111.6,3,8000.0,7,0.9299999999999999,120.0
Indira Nagar,3 BHK,2200.0,3.0,145.6,3,7272.727272727273,9,0.9099999999999999,160.0
Indira Nagar,3 BHK,1650.0,3.0,189.79999999999998,3,12121.212121212122,5,0.949,200.0
Indira Nagar,4 BHK,2800.0,4.0,313.9,4,13035.714285714286,14,0.86,365.0
Indira Nagar,2 BHK,1260.0,2.0,102.0,2,9523.809523809523,15,0.85,120.0
Indira Nagar,2 BHK,1149.0,2.0,76.70000000000002,2,11314.186248912098,27,0.5900000000000001,130.0
Indira Nagar,3 BHK,1650.0,3.0,124.5,3,9090.90909090909,16,0.83,150.0
Indira Nagar,6 Bedroom,2400.0,6.0,237.5,6,19791.666666666668,30,0.5,475.0
JP Nagar,3 BHK,1850.0,3.0,139.5,3,8108.108108108108,7,0.9299999999999999,150.0
JP Nagar,2 BHK,1000.0,2.0,32.55,2,3500.0,7,0.9299999999999999,35.0
JP Nagar,2 BHK,1100.0,2.0,46.900000000000006,2,6363.636363636364,24,0.67,70.0
JP Nagar,2 BHK,940.0,2.0,45.08,2,5212.765957446809,8,0.9199999999999999,49.0
JP Nagar,3 Bedroom,2500.0,3.0,135.0,3,5400.0,1,1.0,135.0
JP Nagar,4 BHK,4624.5,4.0,270.46999999999997,4,6800.735214617796,14,0.86,314.5
JP Nagar,2 BHK,1078.0,2.0,36.449999999999996,2,4174.397031539888,17,0.8099999999999999,45.0
JP Nagar,1 BHK,1050.0,1.0,44.0,1,4190.476190476191,2,1.0,44.0
JP Nagar,2 BHK,1352.5,2.0,77.90794999999999,2,6940.110905730129,16,0.83,93.865
JP Nagar,2 BHK,1200.0,2.0,60.946,2,5166.666666666667,3,0.983,62.0
JP Nagar,2 BHK,1300.0,2.0,48.161100000000005,2,6990.0,29,0.53,90.87
JP Nagar,3 BHK,1315.0,2.0,83.9482,3,6494.296577946768,3,0.983,85.4
JP Nagar,3 BHK,1690.0,3.0,97.44,3,6627.218934911242,13,0.87,112.0
JP Nagar,4 BHK,3000.0,4.0,128.79999999999998,4,4666.666666666667,8,0.9199999999999999,140.0
JP Nagar,4 Bedroom,3000.0,4.0,128.79999999999998,4,4666.666666666667,8,0.9199999999999999,140.0
JP Nagar,3 BHK,3300.0,4.0,107.2,3,4848.484848484848,24,0.67,160.0
JP Nagar,3 BHK,1150.0,2.0,32.435,3,4339.130434782609,25,0.65,49.9
JP Nagar,1 BHK,750.0,1.0,37.275,1,7000.0,22,0.71,52.5
JP Nagar,2 BHK,1200.0,2.0,41.34,2,6500.0,29,0.53,78.0
JP Nagar,3 BHK,1850.0,2.0,55.0,3,5945.945945945946,30,0.5,110.0
JP Nagar,2 BHK,1100.0,2.0,36.449999999999996,2,4090.909090909091,17,0.8099999999999999,45.0
JP Nagar,2 BHK,1197.0,2.0,43.5708,2,4000.0,9,0.9099999999999999,47.88
JP Nagar,7 Bedroom,2700.0,4.0,120.0,7,5925.925925925926,20,0.75,160.0
JP Nagar,3 BHK,1500.0,2.0,80.606,3,5466.666666666667,3,0.983,82.0
JP Nagar,2 BHK,820.0,2.0,40.05,2,5487.804878048781,11,0.89,45.0
JP Nagar,3 BHK,1750.0,3.0,76.26,3,7028.571428571428,26,0.62,123.0
JP Nagar,3 BHK,1275.0,2.0,40.548,3,3419.607843137255,7,0.9299999999999999,43.6
JP Nagar,3 BHK,1600.0,3.0,83.0,3,5187.5,1,1.0,83.0
JP Nagar,4 BHK,3000.0,3.0,109.5,4,5000.0,21,0.73,150.0
JP Nagar,3 BHK,2050.0,3.0,72.16,3,4000.0,12,0.88,82.0
